user_id,item_id,weight,era
Atlanta Hawks_2006,stoudsa01_2006,7.1204443723924875,1999-2007
Atlanta Hawks_2006,willima02_2006,7.577121930876679,1999-2007
Atlanta Hawks_2007,childjo01_2007,7.613324979540639,1999-2007
Atlanta Hawks_2007,claxtsp01_2007,6.961296045910167,1999-2007
Atlanta Hawks_2007,iveyro01_2007,6.29156913955832,1999-2007
Atlanta Hawks_2007,johnsjo02_2007,7.7664168980196555,1999-2007
Atlanta Hawks_2007,jonesso01_2007,6.502790045915623,1999-2007
Atlanta Hawks_2007,luety01_2007,7.305860032684009,1999-2007
Atlanta Hawks_2007,pachuza01_2007,7.614312146452,1999-2007
Atlanta Hawks_2007,smithjo03_2007,7.881559917056899,1999-2007
Atlanta Hawks_2007,stoudsa01_2007,6.942156705699469,1999-2007
Atlanta Hawks_2007,willima02_2007,7.687080155783135,1999-2007
Atlanta Hawks_2007,willish02_2007,7.323170717943469,1999-2007
Atlanta Hawks_2007,wrighlo02_2007,6.943122422819428,1999-2007
Atlanta Hawks_2008,childjo01_2008,7.729735331385051,2008-2015
Atlanta Hawks_2008,horfoal01_2008,7.840312983320164,2008-2015
Atlanta Hawks_2008,johnsan02_2008,7.022868086082641,2008-2015
Atlanta Hawks_2008,johnsjo02_2008,8.114922974204593,2008-2015
Atlanta Hawks_2008,lawac01_2008,6.763884908562435,2008-2015
Atlanta Hawks_2008,pachuza01_2008,6.851184927493743,2008-2015
Atlanta Hawks_2008,smithjo03_2008,7.96346006663897,2008-2015
Atlanta Hawks_2008,westma02_2008,5.598421958998375,2008-2015
Atlanta Hawks_2008,willima02_2008,7.925157512224704,2008-2015
Atlanta Hawks_2008,willish02_2008,6.028278520230698,2008-2015
Atlanta Hawks_2009,bibbymi01_2009,7.916078096302786,2008-2015
Atlanta Hawks_2009,evansma01_2009,7.518064181233078,2008-2015
Atlanta Hawks_2009,horfoal01_2009,7.715569534520208,2008-2015
Atlanta Hawks_2009,johnsjo02_2009,8.047189562170502,2008-2015
Atlanta Hawks_2009,jonesso01_2009,6.516193076042964,2008-2015
Atlanta Hawks_2009,lawac01_2009,6.329720905522696,2008-2015
Atlanta Hawks_2009,murraro01_2009,7.588829878307813,2008-2015
Atlanta Hawks_2009,pachuza01_2009,7.295735072749282,2008-2015
Atlanta Hawks_2009,smithjo03_2009,7.792348924113037,2008-2015
Atlanta Hawks_2009,westma02_2009,5.598421958998375,2008-2015
Atlanta Hawks_2009,willima02_2009,7.646831391430482,2008-2015
Atlanta Hawks_2010,bibbymi01_2010,7.694392802629421,2008-2015
Atlanta Hawks_2010,crawfja01_2010,7.8083230503910555,2008-2015
Atlanta Hawks_2010,evansma01_2010,7.183870715062453,2008-2015
Atlanta Hawks_2010,horfoal01_2010,7.953669778649798,2008-2015
Atlanta Hawks_2010,johnsjo02_2010,7.967973179662935,2008-2015
Atlanta Hawks_2010,pachuza01_2010,6.993932975223189,2008-2015
Atlanta Hawks_2010,smithjo02_2010,6.385194398997726,2008-2015
Atlanta Hawks_2010,smithjo03_2010,7.962763930168115,2008-2015
Atlanta Hawks_2010,teaguje01_2010,6.579251212010101,2008-2015
Atlanta Hawks_2010,westma02_2010,4.962844630259907,2008-2015
Atlanta Hawks_2010,willima02_2010,7.81156848934518,2008-2015
Atlanta Hawks_2011,bibbymi01_2011,7.423568444259167,2008-2015
Atlanta Hawks_2011,collija04_2011,6.386879319362645,2008-2015
Atlanta Hawks_2011,crawfja01_2011,7.739794458408701,2008-2015
Atlanta Hawks_2011,evansma01_2011,6.731018100482083,2008-2015
Atlanta Hawks_2011,horfoal01_2011,7.902857191280582,2008-2015
Atlanta Hawks_2011,johnsjo02_2011,7.845807502637805,2008-2015
Atlanta Hawks_2011,pachuza01_2011,7.126890808898808,2008-2015
Atlanta Hawks_2011,poweljo01_2011,6.483107351457199,2008-2015
Atlanta Hawks_2011,smithjo03_2011,7.880804344674901,2008-2015
Atlanta Hawks_2011,teaguje01_2011,6.871091294610546,2008-2015
Atlanta Hawks_2011,wilkida02_2011,6.517671272912275,2008-2015
Atlanta Hawks_2011,willima02_2011,7.531552381407289,2008-2015
Atlanta Hawks_2012,greenwi01_2012,6.827629234502852,2008-2015
Atlanta Hawks_2012,hinriki01_2012,7.121252453244542,2008-2015
Atlanta Hawks_2012,johnsiv01_2012,6.840546529288687,2008-2015
Atlanta Hawks_2012,johnsjo02_2012,7.662937850461535,2008-2015
Atlanta Hawks_2012,mcgratr01_2012,6.731018100482083,2008-2015
Atlanta Hawks_2012,pachuza01_2012,7.403061091090091,2008-2015
Atlanta Hawks_2012,pargoja01_2012,6.51025834052315,2008-2015
Atlanta Hawks_2012,radmavl01_2012,6.628041376179533,2008-2015
Atlanta Hawks_2012,smithjo03_2012,7.753623546559746,2008-2015
Atlanta Hawks_2012,teaguje01_2012,7.688913336864796,2008-2015
Atlanta Hawks_2012,willima02_2012,7.313886831633462,2008-2015
Atlanta Hawks_2013,harride01_2013,7.259819610363186,2008-2015
Atlanta Hawks_2013,horfoal01_2013,7.921898411023797,2008-2015
Atlanta Hawks_2013,jenkijo01_2013,6.805722553416985,2008-2015
Atlanta Hawks_2013,johnsiv01_2013,6.943122422819428,2008-2015
Atlanta Hawks_2013,korveky01_2013,7.723120092266331,2008-2015
Atlanta Hawks_2013,pachuza01_2013,7.034387929915503,2008-2015
Atlanta Hawks_2013,scottmi01_2013,5.932245187448011,2008-2015
Atlanta Hawks_2013,smithjo03_2013,7.895063498091573,2008-2015
Atlanta Hawks_2013,stevede01_2013,7.055312843339752,2008-2015
Atlanta Hawks_2013,teaguje01_2013,7.874358824729881,2008-2015
Atlanta Hawks_2013,tollian01_2013,6.871091294610546,2008-2015
Atlanta Hawks_2013,willilo02_2013,7.02108396428914,2008-2015
Atlanta Hawks_2014,anticpe01_2014,6.8308742346461795,2008-2015
Atlanta Hawks_2014,brandel01_2014,7.254884810077338,2008-2015
Atlanta Hawks_2014,carrode01_2014,7.758760544157663,2008-2015
Atlanta Hawks_2014,korveky01_2014,7.786967002614872,2008-2015
Atlanta Hawks_2014,macksh01_2014,7.307202314764738,2008-2015
Atlanta Hawks_2014,martica01_2014,6.71295620067707,2008-2015
Atlanta Hawks_2014,millspa01_2014,7.817222785508166,2008-2015
Atlanta Hawks_2014,schrode01_2014,6.464588303689961,2008-2015
Atlanta Hawks_2014,scottmi01_2014,7.301822342137932,2008-2015
Atlanta Hawks_2014,teaguje01_2014,7.841099765422119,2008-2015
Atlanta Hawks_2014,willilo02_2014,7.27655640271871,2008-2015
Atlanta Hawks_2015,anticpe01_2015,6.945051063725834,2008-2015
Atlanta Hawks_2015,bazemke01_2015,7.1891677384203225,2008-2015
Atlanta Hawks_2015,brandel01_2015,6.18826412308259,2008-2015
Atlanta Hawks_2015,carrode01_2015,7.691656822810547,2008-2015
Atlanta Hawks_2015,horfoal01_2015,7.7488913372555315,2008-2015
Atlanta Hawks_2015,korveky01_2015,7.791109510610028,2008-2015
Atlanta Hawks_2015,macksh01_2015,6.726233402358747,2008-2015
Atlanta Hawks_2015,millspa01_2015,7.779466967458324,2008-2015
Atlanta Hawks_2015,muscami01_2015,6.220590170099739,2008-2015
Atlanta Hawks_2015,schrode01_2015,7.324489979348532,2008-2015
Atlanta Hawks_2015,scottmi01_2015,7.024649030453636,2008-2015
Atlanta Hawks_2015,sefolth01_2015,6.884486652042782,2008-2015
Atlanta Hawks_2015,teaguje01_2015,7.709308333385869,2008-2015
Atlanta Hawks_2016,bazemke01_2016,7.642044402873258,2016-present
Atlanta Hawks_2016,hardati02_2016,6.762729506931879,2016-present
Atlanta Hawks_2016,horfoal01_2016,7.875499292445208,2016-present
Atlanta Hawks_2016,korveky01_2016,7.784057002639929,2016-present
Atlanta Hawks_2016,millspa01_2016,7.881559917056899,2016-present
Atlanta Hawks_2016,muscami01_2016,6.338594078203183,2016-present
Atlanta Hawks_2016,schrode01_2016,7.3914152346753585,2016-present
Atlanta Hawks_2016,scottmi01_2016,7.044905117129371,2016-present
Atlanta Hawks_2016,sefolth01_2016,7.472500744737558,2016-present
Atlanta Hawks_2016,splitti01_2016,6.363028103540465,2016-present
Atlanta Hawks_2016,teaguje01_2016,7.721348612617949,2016-present
Atlanta Hawks_2017,bazemke01_2017,7.582738488914411,2016-present
Atlanta Hawks_2017,bembrde01_2017,5.918893854273146,2016-present
Atlanta Hawks_2017,delanma01_2017,7.130098510125578,2016-present
Atlanta Hawks_2017,hardati02_2017,7.675546002537848,2016-present
Atlanta Hawks_2017,howardw01_2017,7.696212639346407,2016-present
Atlanta Hawks_2017,humphkr01_2017,6.536691597591305,2016-present
Atlanta Hawks_2017,millspa01_2017,7.759614150696903,2016-present
Atlanta Hawks_2017,muscami01_2017,7.121252453244542,2016-present
Atlanta Hawks_2017,princta02_2017,6.889591308354466,2016-present
Atlanta Hawks_2017,schrode01_2017,7.818430272070656,2016-present
Atlanta Hawks_2017,sefolth01_2017,7.3758821482150125,2016-present
Atlanta Hawks_2018,babbilu01_2018,6.3473892096560105,2016-present
Atlanta Hawks_2018,bazemke01_2018,7.489970898834801,2016-present
Atlanta Hawks_2018,belinma01_2018,7.099201743553092,2016-present
Atlanta Hawks_2018,cavanty01_2018,6.251903883165888,2016-present
Atlanta Hawks_2018,collijo01_2018,7.487733761436444,2016-present
Atlanta Hawks_2018,dedmode01_2018,7.341483852363161,2016-present
Atlanta Hawks_2018,delanma01_2018,6.922643891475888,2016-present
Atlanta Hawks_2018,dorsety01_2018,6.882437470997847,2016-present
Atlanta Hawks_2018,ilyaser01_2018,7.069874128458572,2016-present
Atlanta Hawks_2018,muscami01_2018,6.966967138613983,2016-present
Atlanta Hawks_2018,plumlmi01_2018,6.823286122355687,2016-present
Atlanta Hawks_2018,princta02_2018,7.80994708647679,2016-present
Atlanta Hawks_2018,schrode01_2018,7.639642287858013,2016-present
Atlanta Hawks_2018,taylois01_2018,7.0630481633881725,2016-present
Atlanta Hawks_2019,anderju01_2019,6.139884552226255,2016-present
Atlanta Hawks_2019,bazemke01_2019,7.404887575616125,2016-present
Atlanta Hawks_2019,bembrde01_2019,7.566311014772463,2016-present
Atlanta Hawks_2019,cartevi01_2019,7.193685818395112,2016-present
Atlanta Hawks_2019,collijo01_2019,7.512071245835466,2016-present
Atlanta Hawks_2019,dedmode01_2019,7.383989457978509,2016-present
Atlanta Hawks_2019,huertke01_2019,7.6251071482389,2016-present
Atlanta Hawks_2019,lenal01_2019,7.3427791893318455,2016-present
Atlanta Hawks_2019,linje01_2019,6.911747300251674,2016-present
Atlanta Hawks_2019,princta02_2019,7.347943823148687,2016-present
Atlanta Hawks_2019,spellom01_2019,6.692083742506628,2016-present
Atlanta Hawks_2019,youngtr01_2019,7.825644732219989,2016-present
Atlanta Hawks_2020,bembrde01_2020,6.82001636467413,2016-present
Atlanta Hawks_2020,cartevi01_2020,6.776506992372183,2016-present
Atlanta Hawks_2020,collijo01_2020,7.218176838403408,2016-present
Atlanta Hawks_2020,fernabr01_2020,6.570882962339584,2016-present
Atlanta Hawks_2020,huertke01_2020,7.473637108496206,2016-present
Atlanta Hawks_2020,huntede01_2020,7.610357618312838,2016-present
Atlanta Hawks_2020,jonesda03_2020,6.78897174299217,2016-present
Atlanta Hawks_2020,lenal01_2020,6.61472560020376,2016-present
Atlanta Hawks_2020,reddica01_2020,7.347299700743164,2016-present
Atlanta Hawks_2020,youngtr01_2020,7.659642954564682,2016-present
Atlanta Hawks_2021,bogdabo01_2021,7.174724309836376,2016-present
Atlanta Hawks_2021,capelca01_2021,7.549082710812286,2016-present
Atlanta Hawks_2021,collijo01_2021,7.522400231387125,2016-present
Atlanta Hawks_2021,gallida01_2021,7.109062135687172,2016-present
Atlanta Hawks_2021,goodwbr01_2021,6.431331081933479,2016-present
Atlanta Hawks_2021,hillso01_2021,7.322510433997394,2016-present
Atlanta Hawks_2021,huertke01_2021,7.6624678152002375,2016-present
Atlanta Hawks_2021,okongon01_2021,6.400257445308821,2016-present
Atlanta Hawks_2021,snellto01_2021,6.900730664045173,2016-present
Atlanta Hawks_2021,youngtr01_2021,7.661997558901893,2016-present
Atlanta Hawks_2022,bogdabo01_2022,7.522400231387125,2016-present
Atlanta Hawks_2022,capelca01_2022,7.622174594817622,2016-present
Atlanta Hawks_2022,collijo01_2022,7.416979621381154,2016-present
Atlanta Hawks_2022,dienggo01_2022,5.918893854273146,2016-present
Atlanta Hawks_2022,gallida01_2022,7.422373700986824,2016-present
Atlanta Hawks_2022,huertke01_2022,7.691200097522863,2016-present
Atlanta Hawks_2022,huntede01_2022,7.363913501405819,2016-present
Atlanta Hawks_2022,luwawti01_2022,6.530877627725885,2016-present
Atlanta Hawks_2022,okongon01_2022,6.900730664045173,2016-present
Atlanta Hawks_2022,willilo02_2022,6.684611727667927,2016-present
Atlanta Hawks_2022,wrighde01_2022,7.2813856635702825,2016-present
Atlanta Hawks_2022,youngtr01_2022,7.88344635413774,2016-present
Atlanta Hawks_2023,bogdabo01_2023,7.319202458767849,2016-present
Atlanta Hawks_2023,capelca01_2023,7.456454555176209,2016-present
Atlanta Hawks_2023,collijo01_2023,7.664346632098617,2016-present
Atlanta Hawks_2023,griffaj01_2023,7.2456550675945355,2016-present
Atlanta Hawks_2023,holidaa01_2023,6.740519359606223,2016-present
Atlanta Hawks_2023,huntede01_2023,7.6624678152002375,2016-present
Atlanta Hawks_2023,johnsja05_2023,6.949856455000773,2016-present
Atlanta Hawks_2023,murrade01_2023,7.898782356970309,2016-present
Atlanta Hawks_2023,okongon01_2023,7.52294091807237,2016-present
Atlanta Hawks_2023,youngtr01_2023,7.8407064517494,2016-present
Atlanta Hawks_2024,beysa01_2024,7.631916513071252,2016-present
Atlanta Hawks_2024,bogdabo01_2024,7.784057002639929,2016-present
Atlanta Hawks_2024,capelca01_2024,7.5411524551363085,2016-present
Atlanta Hawks_2024,fernabr01_2024,6.52649485957079,2016-present
Atlanta Hawks_2024,forretr01_2024,6.028278520230698,2016-present
Atlanta Hawks_2024,huntede01_2024,7.427738840532894,2016-present
Atlanta Hawks_2024,johnsja05_2024,7.5443321080536885,2016-present
Atlanta Hawks_2024,mathega01_2024,6.900730664045173,2016-present
Atlanta Hawks_2024,matthwe02_2024,6.025865973825314,2016-present
Atlanta Hawks_2024,murrade01_2024,7.931644021454311,2016-present
Atlanta Hawks_2024,okongon01_2024,7.2485040723706105,2016-present
Atlanta Hawks_2024,youngtr01_2024,7.57198844937744,2016-present
Atlanta Hawks_2025,capelca01_2025,7.0707241072602764,2016-present
Atlanta Hawks_2025,daniedy01_2025,7.85243908535751,2016-present
Atlanta Hawks_2025,huntede01_2025,6.970730078143525,2016-present
Atlanta Hawks_2025,johnsja05_2025,7.158513997329321,2016-present
Atlanta Hawks_2025,krejcvi01_2025,7.050989447068045,2016-present
Atlanta Hawks_2025,mathega01_2025,6.7226297948554485,2016-present
Atlanta Hawks_2025,okongon01_2025,7.632885505395133,2016-present
Atlanta Hawks_2025,risacza01_2025,7.519692404116539,2016-present
Atlanta Hawks_2025,youngtr01_2025,7.915713199382116,2016-present
Boston Celtics_1999,barroda01_1999,7.053585727193677,1999-2007
Boston Celtics_1999,battito01_1999,7.022868086082641,1999-2007
Boston Celtics_1999,mercero01_1999,7.347299700743164,1999-2007
Boston Celtics_1999,minorgr01_1999,6.641182169740591,1999-2007
Boston Celtics_1999,piercpa01_1999,7.398174092970465,1999-2007
Boston Celtics_1999,walkean02_1999,7.346010209913293,1999-2007
Boston Celtics_2000,anderke01_2000,7.860956364876389,1999-2007
Boston Celtics_2000,barroda01_2000,7.038783541388542,1999-2007
Boston Celtics_2000,battito01_2000,7.317212408359839,1999-2007
Boston Celtics_2000,cheanca01_2000,7.177782416195197,1999-2007
Boston Celtics_2000,fortsda01_2000,6.75343791859778,1999-2007
Boston Celtics_2000,griffad01_2000,7.564238475170491,1999-2007
Boston Celtics_2000,mccarwa01_2000,6.779921907472252,1999-2007
Boston Celtics_2000,overtdo01_2000,6.07073772800249,1999-2007
Boston Celtics_2000,piercpa01_2000,7.857093864902493,1999-2007
Boston Celtics_2000,potapvi01_2000,7.494430215031565,1999-2007
Boston Celtics_2000,walkean02_2000,8.007700012884026,1999-2007
Boston Celtics_2000,willier01_2000,7.229113877793302,1999-2007
Boston Celtics_2001,battito01_2001,6.740519359606223,1999-2007
Boston Celtics_2001,blounma01_2001,7.002155954403621,1999-2007
Boston Celtics_2001,brownra02_2001,7.122059881629142,1999-2007
Boston Celtics_2001,griffad01_2001,5.934894195619588,1999-2007
Boston Celtics_2001,mccarwa01_2001,6.171700597410915,1999-2007
Boston Celtics_2001,palacmi01_2001,7.040536390215956,1999-2007
Boston Celtics_2001,piercpa01_2001,8.045908742270779,1999-2007
Boston Celtics_2001,potapvi01_2001,7.550661243105336,1999-2007
Boston Celtics_2001,stithbr01_2001,7.826044013518965,1999-2007
Boston Celtics_2001,walkean02_2001,8.130647968160584,1999-2007
Boston Celtics_2001,willier01_2001,7.465082736399547,1999-2007
Boston Celtics_2002,anderke01_2002,7.796057974316123,1999-2007
Boston Celtics_2002,battito01_2002,7.506591780070841,1999-2007
Boston Celtics_2002,blounma01_2002,6.030685260261263,1999-2007
Boston Celtics_2002,johnsjo02_2002,6.911747300251674,1999-2007
Boston Celtics_2002,mccarwa01_2002,6.577861357721047,1999-2007
Boston Celtics_2002,palacmi01_2002,6.251903883165888,1999-2007
Boston Celtics_2002,piercpa01_2002,8.10258642539079,1999-2007
Boston Celtics_2002,potapvi01_2002,7.203405521083095,1999-2007
Boston Celtics_2002,stricer01_2002,7.404887575616125,1999-2007
Boston Celtics_2002,walkean02_2002,8.133587417660966,1999-2007
Boston Celtics_2002,willier01_2002,7.466227556215481,1999-2007
Boston Celtics_2003,bakervi01_2003,6.849066282633458,1999-2007
Boston Celtics_2003,battito01_2003,7.428927194802272,1999-2007
Boston Celtics_2003,bremejr01_2003,7.315883504509785,1999-2007
Boston Celtics_2003,brownke01_2003,6.502790045915623,1999-2007
Boston Celtics_2003,delkto01_2003,7.535830462798367,1999-2007
Boston Celtics_2003,longgr01_2003,6.192362489474872,1999-2007
Boston Celtics_2003,mccarwa01_2003,7.575584651557793,1999-2007
Boston Celtics_2003,piercpa01_2003,8.038189179973203,1999-2007
Boston Celtics_2003,walkean02_2003,8.082093278178382,1999-2007
Boston Celtics_2003,willier01_2003,7.762596048540069,1999-2007
Boston Celtics_2003,willish01_2003,7.064759027791802,1999-2007
Boston Celtics_2004,bakervi01_2004,6.90875477931522,1999-2007
Boston Celtics_2004,banksma01_2004,7.234177179749849,1999-2007
Boston Celtics_2004,blounma01_2004,7.784473235736469,1999-2007
Boston Celtics_2004,davisri01_2004,7.425953657077541,1999-2007
Boston Celtics_2004,huntebr01_2004,6.008813185442595,1999-2007
Boston Celtics_2004,jamesmi01_2004,7.429520842786462,1999-2007
Boston Celtics_2004,jonesju01_2004,5.924255797414532,1999-2007
Boston Celtics_2004,mccarwa01_2004,7.550135342488429,1999-2007
Boston Celtics_2004,mihmch01_2004,6.84587987526405,1999-2007
Boston Celtics_2004,piercpa01_2004,8.039157390473237,1999-2007
Boston Celtics_2004,welscji01_2004,7.687080155783135,1999-2007
Boston Celtics_2005,allento01_2005,7.141245122350491,1999-2007
Boston Celtics_2005,banksma01_2005,7.044032897274685,1999-2007
Boston Celtics_2005,blounma01_2005,7.664346632098617,1999-2007
Boston Celtics_2005,davisri01_2005,7.89989532313973,1999-2007
Boston Celtics_2005,jeffeal01_2005,6.9584483932976555,1999-2007
Boston Celtics_2005,lafrera01_2005,7.69484807238461,1999-2007
Boston Celtics_2005,mccarwa01_2005,6.317164686747284,1999-2007
Boston Celtics_2005,paytoga01_2005,7.8407064517494,1999-2007
Boston Celtics_2005,perkike01_2005,6.3080984415095305,1999-2007
Boston Celtics_2005,piercpa01_2005,7.993282328101591,1999-2007
Boston Celtics_2005,welscji01_2005,7.026426808699636,1999-2007
Boston Celtics_2005,westde01_2005,6.230481447578482,1999-2007
Boston Celtics_2006,allento01_2006,6.88653164253051,1999-2007
Boston Celtics_2006,blounma01_2006,6.988413181999592,1999-2007
Boston Celtics_2006,davisri01_2006,7.466227556215481,1999-2007
Boston Celtics_2006,gomesry01_2006,7.227662498728655,1999-2007
Boston Celtics_2006,greenor01_2006,7.119635638017636,1999-2007
Boston Celtics_2006,jeffeal01_2006,6.968850378341948,1999-2007
Boston Celtics_2006,lafrera01_2006,7.617759576608505,1999-2007
Boston Celtics_2006,perkike01_2006,7.195187320178709,1999-2007
Boston Celtics_2006,piercpa01_2006,8.034306936339489,1999-2007
Boston Celtics_2006,scalabr01_2006,6.844815479208263,1999-2007
Boston Celtics_2006,westde01_2006,7.791109510610028,1999-2007
Boston Celtics_2007,gomesry01_2007,7.730174795246222,1999-2007
Boston Celtics_2007,greenge01_2007,7.484930283289661,1999-2007
Boston Celtics_2007,jeffeal01_2007,7.749322464660356,1999-2007
Boston Celtics_2007,perkike01_2007,7.3632795869630385,1999-2007
Boston Celtics_2007,piercpa01_2007,7.462214939768189,1999-2007
Boston Celtics_2007,powele01_2007,6.580639137284949,1999-2007
Boston Celtics_2007,rayal01_2007,6.566672429803241,1999-2007
Boston Celtics_2007,rondora01_2007,7.513163545234075,1999-2007
Boston Celtics_2007,scalabr01_2007,6.93537044601511,1999-2007
Boston Celtics_2007,telfase01_2007,7.364547014255642,1999-2007
Boston Celtics_2007,westde01_2007,7.705262474866325,1999-2007
Boston Celtics_2008,allenra02_2008,7.872836175025724,2008-2015
Boston Celtics_2008,allento01_2008,7.2254814727822945,2008-2015
Boston Celtics_2008,davisgl01_2008,6.846943139585379,2008-2015
Boston Celtics_2008,garneke01_2008,7.753194269884341,2008-2015
